fn_name,seed,net_time_ms,source
gemv_256MB,2578,1104.7589134,prim_gemv_cinm2_ca400
gemv_256MB,2609,1158.4880067000001,prim_gemv_cinm2_ca400
gemv_256MB,2640,1149.2020366,prim_gemv_cinm2_ca400
gemv_256MB,2671,1085.0084886,prim_gemv_cinm2_ca400
gemv_256MB,2702,1113.1687288,prim_gemv_cinm2_ca400
gemv_256MB,2733,1125.399981,prim_gemv_cinm2_ca400
gemv_256MB,2764,1133.1109520999998,prim_gemv_cinm2_ca400
gemv_256MB,2795,1172.450753,prim_gemv_cinm2_ca400
gemv_256MB,2826,1079.8837994,prim_gemv_cinm2_ca400
gemv_256MB,2857,1101.2157027,prim_gemv_cinm2_ca400
gemv_256MB,2888,1148.6025864,prim_gemv_cinm2_ca400
gemv_256MB,2919,1109.201907,prim_gemv_cinm2_ca400
gemv_256MB,2950,1101.6189674000002,prim_gemv_cinm2_ca400
gemv_256MB,2981,1108.4302215999999,prim_gemv_cinm2_ca400
gemv_256MB,3012,1099.9635650999999,prim_gemv_cinm2_ca400
gemv_256MB,3043,1108.8602853,prim_gemv_cinm2_ca400
gemv_256MB,3074,1069.3347708,prim_gemv_cinm2_ca400
gemv_256MB,3105,1059.140084,prim_gemv_cinm2_ca400
gemv_256MB,3136,1080.3912205,prim_gemv_cinm2_ca400
gemv_256MB,3167,1151.2827343,prim_gemv_cinm2_ca400
gemv_256MB,3198,1166.0425268,prim_gemv_cinm2_ca400
gemv_256MB,3229,1066.9951095,prim_gemv_cinm2_ca400
gemv_256MB,3260,1157.6837996,prim_gemv_cinm2_ca400
gemv_256MB,3291,1280.3193723,prim_gemv_cinm2_ca400
gemv_256MB,3322,1106.0125041,prim_gemv_cinm2_ca400
gemv_256MB,3353,1095.4347927000001,prim_gemv_cinm2_ca400
gemv_256MB,3384,1104.8498472,prim_gemv_cinm2_ca400
gemv_256MB,3415,1164.0111444000001,prim_gemv_cinm2_ca400
gemv_256MB,3446,1068.7105874,prim_gemv_cinm2_ca400
gemv_256MB,3477,1085.7464111,prim_gemv_cinm2_ca400
gemv_256MB,3508,1122.4404629,prim_gemv_cinm2_ca400
gemv_256MB,3539,1114.6694601,prim_gemv_cinm2_ca400
gemv_256MB,3570,1163.3794188,prim_gemv_cinm2_ca400
gemv_256MB,3601,1061.9027918,prim_gemv_cinm2_ca400
gemv_256MB,3632,1113.2636592000001,prim_gemv_cinm2_ca400
gemv_256MB,3663,1106.7254598,prim_gemv_cinm2_ca400
gemv_256MB,3694,1067.0235582999999,prim_gemv_cinm2_ca400
gemv_256MB,3725,1092.5007583,prim_gemv_cinm2_ca400
gemv_256MB,3756,1102.524558,prim_gemv_cinm2_ca400
gemv_256MB,3787,1148.1174647,prim_gemv_cinm2_ca400
gemv_256MB,3818,1175.1322142000001,prim_gemv_cinm2_ca400
gemv_256MB,3849,1099.7937998,prim_gemv_cinm2_ca400
gemv_256MB,3880,1181.4355614,prim_gemv_cinm2_ca400
gemv_256MB,3911,1111.3623559,prim_gemv_cinm2_ca400
gemv_256MB,3942,1131.6043554,prim_gemv_cinm2_ca400
gemv_256MB,3973,1207.0716370999999,prim_gemv_cinm2_ca400
gemv_256MB,4004,1187.4310678,prim_gemv_cinm2_ca400
gemv_4MB,67,20.7348525,prim_gemv_cinm2_ca400
gemv_4MB,98,19.8910421,prim_gemv_cinm2_ca400
gemv_4MB,129,19.7719997,prim_gemv_cinm2_ca400
gemv_4MB,160,19.8636849,prim_gemv_cinm2_ca400
gemv_4MB,191,19.117386600000003,prim_gemv_cinm2_ca400
gemv_4MB,222,19.6755093,prim_gemv_cinm2_ca400
gemv_4MB,253,18.8931662,prim_gemv_cinm2_ca400
gemv_4MB,284,18.8096575,prim_gemv_cinm2_ca400
gemv_4MB,315,19.111902699999998,prim_gemv_cinm2_ca400
gemv_4MB,346,24.097905899999997,prim_gemv_cinm2_ca400
gemv_4MB,377,22.5805921,prim_gemv_cinm2_ca400
gemv_4MB,408,19.385925399999998,prim_gemv_cinm2_ca400
gemv_4MB,439,24.853251800000002,prim_gemv_cinm2_ca400
gemv_4MB,470,20.2293764,prim_gemv_cinm2_ca400
gemv_4MB,501,21.7803378,prim_gemv_cinm2_ca400
gemv_4MB,532,19.2073684,prim_gemv_cinm2_ca400
gemv_4MB,563,18.4626063,prim_gemv_cinm2_ca400
gemv_4MB,594,20.267431100000003,prim_gemv_cinm2_ca400
gemv_4MB,625,19.8160582,prim_gemv_cinm2_ca400
gemv_4MB,656,22.9684551,prim_gemv_cinm2_ca400
gemv_4MB,687,18.8220714,prim_gemv_cinm2_ca400
gemv_4MB,718,21.0168041,prim_gemv_cinm2_ca400
gemv_4MB,749,21.480730899999998,prim_gemv_cinm2_ca400
gemv_4MB,780,17.8773147,prim_gemv_cinm2_ca400
gemv_4MB,811,23.6478665,prim_gemv_cinm2_ca400
gemv_4MB,842,18.5257315,prim_gemv_cinm2_ca400
gemv_4MB,873,19.7724779,prim_gemv_cinm2_ca400
gemv_4MB,904,18.123815,prim_gemv_cinm2_ca400
gemv_4MB,935,19.094693,prim_gemv_cinm2_ca400
gemv_4MB,966,20.5088163,prim_gemv_cinm2_ca400
gemv_4MB,997,20.519865,prim_gemv_cinm2_ca400
gemv_4MB,1028,20.0597926,prim_gemv_cinm2_ca400
gemv_4MB,1059,20.9947863,prim_gemv_cinm2_ca400
gemv_4MB,1090,22.070232100000002,prim_gemv_cinm2_ca400
gemv_4MB,1121,23.9793932,prim_gemv_cinm2_ca400
gemv_4MB,1152,19.171516699999998,prim_gemv_cinm2_ca400
gemv_4MB,1183,17.6823058,prim_gemv_cinm2_ca400
gemv_4MB,1214,20.2173273,prim_gemv_cinm2_ca400
gemv_4MB,1245,20.1304753,prim_gemv_cinm2_ca400
gemv_4MB,1276,25.0734863,prim_gemv_cinm2_ca400
gemv_4MB,1307,21.2662796,prim_gemv_cinm2_ca400
gemv_4MB,1338,18.446763899999997,prim_gemv_cinm2_ca400
gemv_4MB,1369,20.565261800000002,prim_gemv_cinm2_ca400
gemv_4MB,1400,19.688494600000002,prim_gemv_cinm2_ca400
gemv_4MB,1431,23.9194016,prim_gemv_cinm2_ca400
gemv_4MB,1462,23.9555672,prim_gemv_cinm2_ca400
gemv_4MB,1493,18.817500300000003,prim_gemv_cinm2_ca400
gemv_4MB,1524,20.3603498,prim_gemv_cinm2_ca400
gemv_4MB,1555,21.962138399999997,prim_gemv_cinm2_ca400
gemv_4MB,1586,25.239379399999997,prim_gemv_cinm2_ca400
gemv_4MB,1617,22.8923345,prim_gemv_cinm2_ca400
gemv_4MB,1648,20.5885743,prim_gemv_cinm2_ca400
gemv_4MB,1679,19.669508699999998,prim_gemv_cinm2_ca400
gemv_4MB,1710,18.1707153,prim_gemv_cinm2_ca400
gemv_4MB,1741,19.5423582,prim_gemv_cinm2_ca400
gemv_4MB,1772,21.4210756,prim_gemv_cinm2_ca400
gemv_4MB,1803,21.483002600000003,prim_gemv_cinm2_ca400
gemv_4MB,1834,17.634367899999997,prim_gemv_cinm2_ca400
gemv_4MB,1865,25.7530563,prim_gemv_cinm2_ca400
gemv_4MB,1896,19.312464,prim_gemv_cinm2_ca400
gemv_4MB,1927,19.6423591,prim_gemv_cinm2_ca400
gemv_4MB,1958,20.208086899999998,prim_gemv_cinm2_ca400
gemv_4MB,1989,23.8466486,prim_gemv_cinm2_ca400
gemv_4MB,2020,19.1109765,prim_gemv_cinm2_ca400
gemv_4MB,2051,25.3176835,prim_gemv_cinm2_ca400
gemv_4MB,2082,19.447233699999998,prim_gemv_cinm2_ca400
gemv_4MB,2113,24.149251,prim_gemv_cinm2_ca400
gemv_4MB,2144,19.6983312,prim_gemv_cinm2_ca400
gemv_4MB,2175,18.5276433,prim_gemv_cinm2_ca400
gemv_4MB,2206,22.488579,prim_gemv_cinm2_ca400
gemv_4MB,2237,25.3136944,prim_gemv_cinm2_ca400
gemv_4MB,2268,20.8378662,prim_gemv_cinm2_ca400
gemv_4MB,2299,20.779944,prim_gemv_cinm2_ca400
gemv_4MB,2330,19.453711,prim_gemv_cinm2_ca400
gemv_4MB,2361,19.8793749,prim_gemv_cinm2_ca400
gemv_4MB,2392,19.7824234,prim_gemv_cinm2_ca400
gemv_4MB,2423,18.6389758,prim_gemv_cinm2_ca400
gemv_4MB,2454,19.610321600000002,prim_gemv_cinm2_ca400
gemv_4MB,2485,18.8064846,prim_gemv_cinm2_ca400
gemv_4MB,2516,19.8903863,prim_gemv_cinm2_ca400
gemv_4MB,2547,23.7697157,prim_gemv_cinm2_ca400
