tasklets,trial,barrier_ns,control_ns,overhead_ns_per_barrier
11,17,578179.0,129419.0,4487.60
11,18,587324.0,132142.0,4551.82
11,19,581806.0,131924.0,4498.82
11,20,578831.0,131718.0,4471.13
11,21,582587.0,131355.0,4512.32
11,22,588336.0,131003.0,4573.33
11,23,583538.0,130864.0,4526.74
11,24,589832.0,131821.0,4580.11
11,25,579915.0,132809.0,4471.06
11,26,582642.0,131583.0,4510.59
11,27,584598.0,132716.0,4518.82
11,28,596961.0,132068.0,4648.93
11,29,580740.0,131905.0,4488.35
11,30,585668.0,131501.0,4541.67
11,31,580534.0,130870.0,4496.64
11,32,581874.0,132184.0,4496.90
11,33,584300.0,132546.0,4517.54
11,34,597959.0,131848.0,4661.11
11,35,583836.0,132057.0,4517.79
11,36,584915.0,131286.0,4536.29
11,37,585920.0,130019.0,4559.01
11,38,584672.0,131276.0,4533.96
11,39,586151.0,133101.0,4530.50
11,40,581566.0,132385.0,4491.81
11,41,585987.0,131517.0,4544.70
11,42,585031.0,132185.0,4528.46
11,43,585455.0,132087.0,4533.68
11,44,581377.0,130262.0,4511.15
11,45,577471.0,130652.0,4468.19
11,46,587278.0,133545.0,4537.33
11,47,582618.0,130212.0,4524.06
11,48,589461.0,132079.0,4573.82
11,49,583258.0,130047.0,4532.11
11,50,582938.0,131214.0,4517.24
11,51,584057.0,133322.0,4507.35
11,52,581515.0,324537.0,2569.78
11,53,583036.0,135556.0,4474.80
11,54,581831.0,134735.0,4470.96
11,55,585493.0,132418.0,4530.75
11,56,582887.0,131671.0,4512.16
11,57,587710.0,131319.0,4563.91
11,58,589613.0,132052.0,4575.61
11,59,587160.0,133084.0,4540.76
11,60,585004.0,149053.0,4359.51
11,61,580877.0,129622.0,4512.55
11,62,582534.0,130664.0,4518.70
11,63,588783.0,131708.0,4570.75
11,64,587138.0,130362.0,4567.76
11,65,586466.0,130517.0,4559.49
11,66,585330.0,130395.0,4549.35
11,67,586866.0,131609.0,4552.57
11,68,586793.0,134844.0,4519.49
11,69,587262.0,130438.0,4568.24
11,70,586501.0,139868.0,4466.33
11,71,586099.0,131486.0,4546.13
11,72,585590.0,131761.0,4538.29
11,73,586882.0,131413.0,4554.69
11,74,584788.0,132960.0,4518.28
11,75,588977.0,132277.0,4567.00
11,76,589273.0,132382.0,4568.91
11,77,584863.0,130527.0,4543.36
11,78,585271.0,132309.0,4529.62
11,79,583904.0,131808.0,4520.96
11,80,585749.0,130295.0,4554.54
11,81,583306.0,131020.0,4522.86
11,82,584508.0,129815.0,4546.93
11,83,586291.0,130758.0,4555.33
11,84,586056.0,132739.0,4533.17
11,85,584721.0,130511.0,4542.10
11,86,585095.0,129952.0,4551.43
11,87,586803.0,134061.0,4527.42
11,88,583318.0,131241.0,4520.77
11,89,589816.0,129643.0,4601.73
11,90,586886.0,131939.0,4549.47
11,91,583795.0,130473.0,4533.22
11,92,582980.0,131777.0,4512.03
11,93,583638.0,131193.0,4524.45
11,94,584367.0,128516.0,4558.51
11,95,581867.0,130520.0,4513.47
11,96,586242.0,129677.0,4565.65
11,97,587167.0,133942.0,4532.25
11,98,585514.0,130613.0,4549.01
11,99,586553.0,133903.0,4526.50
12,0,637296.0,140838.0,4964.58
12,1,637841.0,139903.0,4979.38
12,2,637789.0,139583.0,4982.06
12,3,637710.0,140053.0,4976.57
12,4,638501.0,140048.0,4984.53
12,5,635682.0,140885.0,4947.97
12,6,635629.0,141273.0,4943.56
12,7,638437.0,139760.0,4986.77
12,8,637205.0,138622.0,4985.83
12,9,638445.0,139265.0,4991.80
12,10,636127.0,139889.0,4962.38
12,11,634766.0,139089.0,4956.77
12,12,638096.0,139488.0,4986.08
12,13,637022.0,139502.0,4975.20
12,14,638035.0,140745.0,4972.90
12,15,637978.0,139356.0,4986.22
12,16,638343.0,139317.0,4990.26
12,17,634598.0,139077.0,4955.21
12,18,633009.0,138375.0,4946.34
12,19,634831.0,139398.0,4954.33
12,20,636375.0,139483.0,4968.92
12,21,638377.0,140363.0,4980.14
12,22,636964.0,139650.0,4973.14
12,23,636877.0,140347.0,4965.30
12,24,636724.0,141326.0,4953.98
12,25,635688.0,140270.0,4954.18
12,26,636724.0,140596.0,4961.28
12,27,642432.0,140611.0,5018.21
12,28,638602.0,140871.0,4977.31
12,29,635648.0,142533.0,4931.15
12,30,639431.0,139933.0,4994.98
12,31,638547.0,140617.0,4979.30
12,32,641409.0,138570.0,5028.39
12,33,641024.0,138607.0,5024.17
12,34,636347.0,139011.0,4973.36
12,35,633741.0,138999.0,4947.42
12,36,640703.0,140782.0,4999.21
12,37,640569.0,139584.0,5009.85
12,38,640573.0,139496.0,5010.77
12,39,791761.0,139549.0,6522.12
12,40,637823.0,139012.0,4988.11
12,41,639664.0,138854.0,5008.10
12,42,633590.0,139277.0,4943.13
12,43,637121.0,139459.0,4976.62
12,44,640487.0,140267.0,5002.20
12,45,639430.0,139565.0,4998.65
12,46,640183.0,139079.0,5011.04
12,47,637179.0,139708.0,4974.71
12,48,645314.0,139177.0,5061.37
12,49,637792.0,139655.0,4981.37
12,50,636814.0,139281.0,4975.33
12,51,639587.0,140868.0,4987.19
12,52,641837.0,137928.0,5039.09
12,53,639122.0,139268.0,4998.54
12,54,643603.0,139546.0,5040.57
12,55,638176.0,139468.0,4987.08
12,56,635744.0,139521.0,4962.23
12,57,638750.0,138215.0,5005.35
12,58,641159.0,140453.0,5007.06
12,59,643868.0,140332.0,5035.36
12,60,639767.0,139921.0,4998.46
12,61,639530.0,138986.0,5005.44
12,62,639029.0,139138.0,4998.91
12,63,650780.0,139139.0,5116.41
12,64,641890.0,140389.0,5015.01
12,65,642398.0,138746.0,5036.52
12,66,641750.0,141102.0,5006.48
12,67,640971.0,139013.0,5019.58
12,68,641984.0,147567.0,4944.17
12,69,637645.0,138060.0,4995.85
12,70,640041.0,140328.0,4997.13
12,71,644246.0,140766.0,5034.80
12,72,642665.0,135936.0,5067.29
12,73,640708.0,145410.0,4952.98
12,74,641062.0,140227.0,5008.35
12,75,638179.0,137335.0,5008.44
12,76,642327.0,136961.0,5053.66
12,77,644214.0,138627.0,5055.87
12,78,642449.0,136962.0,5054.87
12,79,642384.0,139283.0,5031.01
12,80,638377.0,147289.0,4910.88
12,81,641756.0,140091.0,5016.65
12,82,642780.0,138458.0,5043.22
12,83,639493.0,136782.0,5027.11
12,84,641022.0,140896.0,5001.26
12,85,642993.0,136634.0,5063.59
12,86,642063.0,140694.0,5013.69
12,87,638676.0,136837.0,5018.39
12,88,642848.0,140829.0,5020.19
12,89,642184.0,145185.0,4969.99
12,90,639687.0,137394.0,5022.93
12,91,640941.0,139299.0,5016.42
12,92,640274.0,140614.0,4996.60
12,93,639200.0,146314.0,4928.86
12,94,639290.0,144306.0,4949.84
12,95,643195.0,138930.0,5042.65
12,96,642974.0,138424.0,5045.50
12,97,642505.0,139391.0,5031.14
12,98,643052.0,138266.0,5047.86
12,99,641401.0,139332.0,5020.69
13,0,700151.0,151261.0,5488.90
13,1,700694.0,148552.0,5521.42
13,2,701137.0,149096.0,5520.41
13,3,697664.0,148917.0,5487.47
13,4,699363.0,148509.0,5508.54
13,5,699983.0,155109.0,5448.74
13,6,699017.0,146633.0,5523.84
13,7,701731.0,149779.0,5519.52
13,8,696686.0,146025.0,5506.61
13,9,701318.0,147391.0,5539.27
13,10,700160.0,147053.0,5531.07
13,11,700930.0,147160.0,5537.70
13,12,699517.0,147626.0,5518.91
13,13,699150.0,146967.0,5521.83
13,14,699633.0,148143.0,5514.90
13,15,698594.0,147428.0,5511.66
13,16,694891.0,147450.0,5474.41
13,17,699264.0,146986.0,5522.78
13,18,697435.0,146770.0,5506.65
13,19,698185.0,146646.0,5515.39
13,20,700385.0,147026.0,5533.59
13,21,699437.0,149451.0,5499.86
13,22,695084.0,146691.0,5483.93
13,23,773491.0,147175.0,6263.16
13,24,698609.0,146324.0,5522.85
13,25,699325.0,146800.0,5525.25
13,26,700294.0,147004.0,5532.90
13,27,699063.0,147202.0,5518.61
13,28,699407.0,147564.0,5518.43
13,29,696932.0,148280.0,5486.52
13,30,698324.0,147273.0,5510.51
13,31,698197.0,147230.0,5509.67
13,32,698515.0,145780.0,5527.35
13,33,698290.0,155123.0,5431.67
13,34,695198.0,147034.0,5481.64
13,35,703618.0,147532.0,5560.86
13,36,696170.0,147391.0,5487.79
13,37,699315.0,146890.0,5524.25
13,38,701632.0,147049.0,5545.83
13,39,700287.0,146504.0,5537.83
13,40,697311.0,146905.0,5504.06
13,41,699131.0,146775.0,5523.56
13,42,697952.0,146765.0,5511.87
13,43,698221.0,147803.0,5504.18
13,44,701662.0,147523.0,5541.39
13,45,700604.0,146745.0,5538.59
13,46,932679.0,147469.0,7852.10
13,47,702364.0,147481.0,5548.83
13,48,710293.0,147084.0,5632.09
13,49,711578.0,147386.0,5641.92
13,50,709179.0,148562.0,5606.17
13,51,705814.0,147079.0,5587.35
13,52,701318.0,147176.0,5541.42
13,53,700137.0,146922.0,5532.15
13,54,705416.0,147826.0,5575.90
13,55,703419.0,146855.0,5565.64
13,56,694993.0,147248.0,5477.45
13,57,700093.0,148002.0,5520.91
13,58,703203.0,153993.0,5492.10
13,59,698890.0,147864.0,5510.26
13,60,703520.0,157117.0,5464.03
13,61,700831.0,148247.0,5525.84
13,62,701498.0,144667.0,5568.31
13,63,704406.0,148442.0,5559.64
13,64,704503.0,148759.0,5557.44
13,65,702435.0,148273.0,5541.62
13,66,704118.0,145074.0,5590.44
13,67,698978.0,147827.0,5511.51
13,68,710315.0,148836.0,5614.79
13,69,703694.0,147715.0,5559.79
13,70,702419.0,148900.0,5535.19
13,71,700806.0,145644.0,5551.62
13,72,703305.0,147753.0,5555.52
13,73,700714.0,148787.0,5519.27
13,74,702888.0,148023.0,5548.65
13,75,705447.0,148605.0,5568.42
13,76,703800.0,148745.0,5550.55
13,77,704006.0,145098.0,5589.08
13,78,703100.0,149084.0,5540.16
13,79,699151.0,147608.0,5515.43
13,80,702064.0,148231.0,5538.33
13,81,703674.0,148808.0,5548.66
13,82,703261.0,147222.0,5560.39
13,83,701912.0,145644.0,5562.68
13,84,704295.0,148762.0,5555.33
13,85,698754.0,149319.0,5494.35
13,86,702198.0,147574.0,5546.24
13,87,703369.0,156630.0,5467.39
13,88,700688.0,148291.0,5523.97
13,89,700742.0,148643.0,5520.99
13,90,701460.0,147970.0,5534.90
13,91,701413.0,148681.0,5527.32
13,92,701865.0,153426.0,5484.39
13,93,704732.0,151250.0,5534.82
13,94,702397.0,148989.0,5534.08
13,95,702409.0,148094.0,5543.15
13,96,701296.0,144401.0,5568.95
13,97,703386.0,149182.0,5542.04
13,98,702372.0,148571.0,5538.01
13,99,702545.0,148662.0,5538.83
14,0,766671.0,156536.0,6101.35
14,1,762738.0,156079.0,6066.59
14,2,767632.0,154786.0,6128.46
14,3,764492.0,155019.0,6094.73
14,4,765323.0,156043.0,6092.80
14,5,761325.0,161174.0,6001.51
14,6,762836.0,154237.0,6085.99
14,7,763709.0,154659.0,6090.50
14,8,762707.0,154623.0,6080.84
14,9,761452.0,156380.0,6050.72
14,10,775103.0,158354.0,6167.49
14,11,764922.0,161251.0,6036.71
14,12,761054.0,157342.0,6037.12
14,13,762098.0,161118.0,6009.80
14,14,762079.0,159166.0,6029.13
14,15,802872.0,156996.0,6458.76
14,16,774350.0,164071.0,6102.79
14,17,769760.0,161288.0,6084.72
14,18,770320.0,157676.0,6126.44
14,19,768682.0,158140.0,6105.42
14,20,771176.0,160457.0,6107.19
14,21,771362.0,155376.0,6159.86
14,22,767588.0,154560.0,6130.28
14,23,767933.0,162107.0,6058.26
14,24,766047.0,157492.0,6085.55
14,25,767137.0,156664.0,6104.73
14,26,768150.0,158946.0,6092.04
14,27,767754.0,157104.0,6106.50
14,28,767161.0,155149.0,6120.12
14,29,767777.0,158590.0,6091.87
14,30,768292.0,163175.0,6051.17
14,31,769589.0,159369.0,6102.20
14,32,770618.0,158659.0,6119.59
14,33,767848.0,157081.0,6107.67
14,34,767525.0,159366.0,6081.59
14,35,768598.0,157612.0,6109.86
14,36,771085.0,166921.0,6041.64
14,37,769021.0,158883.0,6101.38
14,38,769435.0,155110.0,6143.25
14,39,767407.0,155944.0,6114.63
14,40,764787.0,155116.0,6096.71
14,41,783574.0,179243.0,6043.31
14,42,767256.0,164248.0,6030.08
14,43,767891.0,162428.0,6054.63
14,44,769834.0,165977.0,6038.57
14,45,768712.0,158718.0,6099.94
14,46,767109.0,155560.0,6115.49
14,47,768035.0,163833.0,6042.02
14,48,769172.0,157283.0,6118.89
14,49,780042.0,161719.0,6183.23
14,50,768490.0,160318.0,6081.72
14,51,765659.0,158233.0,6074.26
14,52,767268.0,164595.0,6026.73
14,53,767503.0,155786.0,6117.17
14,54,769646.0,161929.0,6077.17
14,55,767291.0,162785.0,6045.06
14,56,767784.0,158742.0,6090.42
14,57,766742.0,163582.0,6031.60
14,58,769940.0,157827.0,6121.13
14,59,769537.0,160410.0,6091.27
14,60,768214.0,160806.0,6074.08
14,61,767427.0,161986.0,6054.41
14,62,769793.0,157284.0,6125.09
14,63,767839.0,158108.0,6097.31
14,64,768171.0,163602.0,6045.69
14,65,767677.0,160236.0,6074.41
14,66,765655.0,163980.0,6016.75
14,67,768620.0,157888.0,6107.32
14,68,769136.0,157528.0,6116.08
14,69,769577.0,160130.0,6094.47
14,70,767193.0,162244.0,6049.49
14,71,767756.0,156801.0,6109.55
14,72,767297.0,156111.0,6111.86
14,73,768675.0,161541.0,6071.34
14,74,767683.0,162741.0,6049.42
14,75,769856.0,160703.0,6091.53
14,76,767681.0,159354.0,6083.27
14,77,766691.0,156995.0,6096.96
14,78,766960.0,156217.0,6107.43
14,79,767614.0,165690.0,6019.24
14,80,767439.0,156814.0,6106.25
14,81,769030.0,592397.0,1766.33
14,82,766525.0,159401.0,6071.24
14,83,767695.0,160547.0,6071.48
14,84,770685.0,156257.0,6144.28
14,85,768100.0,161919.0,6061.81
14,86,767276.0,162153.0,6051.23
14,87,765297.0,157391.0,6079.06
14,88,768475.0,161051.0,6074.24
14,89,768521.0,157135.0,6113.86
14,90,766819.0,158026.0,6087.93
14,91,769794.0,155159.0,6146.35
14,92,766736.0,160122.0,6066.14
14,93,768662.0,156536.0,6121.26
14,94,768790.0,157264.0,6115.26
14,95,767766.0,156041.0,6117.25
14,96,770194.0,163767.0,6064.27
14,97,766380.0,158932.0,6074.48
14,98,766966.0,158063.0,6089.03
14,99,769979.0,177024.0,5929.55
15,0,834023.0,168882.0,6651.41
15,1,845941.0,163922.0,6820.19
15,2,835955.0,163029.0,6729.26
15,3,836084.0,165083.0,6710.01
15,4,833077.0,162907.0,6701.70
15,5,834177.0,164042.0,6701.35
15,6,833212.0,163210.0,6700.02
15,7,833930.0,161409.0,6725.21
15,8,836265.0,163961.0,6723.04
15,9,832224.0,163819.0,6684.05
15,10,843039.0,165810.0,6772.29
15,11,833257.0,163123.0,6701.34
15,12,836187.0,162777.0,6734.10
15,13,833195.0,168150.0,6650.45
15,14,834903.0,168071.0,6668.32
15,15,830496.0,161845.0,6686.51
15,16,834487.0,163687.0,6708.00
15,17,835314.0,180043.0,6552.71
15,18,835316.0,162500.0,6728.16
15,19,832933.0,165084.0,6678.49
15,20,836476.0,166688.0,6697.88
15,21,881028.0,166481.0,7145.47
15,22,848792.0,170726.0,6780.66
15,23,838416.0,161214.0,6772.02
15,24,840368.0,162650.0,6777.18
15,25,837237.0,166043.0,6711.94
15,26,837377.0,164452.0,6729.25
15,27,841946.0,166039.0,6759.07
15,28,838420.0,165222.0,6731.98
15,29,837255.0,167767.0,6694.88
15,30,839154.0,161351.0,6778.03
15,31,839626.0,166948.0,6726.78
15,32,841153.0,165305.0,6758.48
15,33,841126.0,165593.0,6755.33
15,34,838496.0,162302.0,6761.94
15,35,837983.0,163478.0,6745.05
15,36,840233.0,180829.0,6594.04
15,37,840497.0,166139.0,6743.58
15,38,839520.0,165454.0,6740.66
15,39,835870.0,165031.0,6708.39
15,40,836997.0,166194.0,6708.03
15,41,837526.0,164991.0,6725.35
15,42,838412.0,173868.0,6645.44
15,43,840481.0,164466.0,6760.15
15,44,839038.0,164665.0,6743.73
15,45,839407.0,165460.0,6739.47
15,46,838060.0,165047.0,6730.13
15,47,839186.0,165772.0,6734.14
15,48,838912.0,166920.0,6719.92
15,49,834355.0,165030.0,6693.25
15,50,839550.0,165981.0,6735.69
15,51,838909.0,164657.0,6742.52
15,52,838346.0,166322.0,6720.24
15,53,838227.0,166134.0,6720.93
15,54,835537.0,164167.0,6713.70
15,55,840567.0,173210.0,6673.57
15,56,837313.0,167638.0,6696.75
15,57,837290.0,166626.0,6706.64
15,58,839308.0,166652.0,6726.56
15,59,835521.0,165022.0,6704.99
15,60,837924.0,169045.0,6688.79
15,61,835005.0,166034.0,6689.71
15,62,835663.0,166967.0,6686.96
15,63,836379.0,165418.0,6709.61
15,64,837338.0,166882.0,6704.56
15,65,837581.0,165781.0,6718.00
15,66,835810.0,172467.0,6633.43
15,67,836732.0,165218.0,6715.14
15,68,836605.0,163789.0,6728.16
15,69,838781.0,165221.0,6735.60
15,70,838141.0,165333.0,6728.08
15,71,837259.0,166614.0,6706.45
15,72,836448.0,165541.0,6709.07
15,73,836322.0,166278.0,6700.44
15,74,840246.0,165464.0,6747.82
15,75,836330.0,163706.0,6726.24
15,76,837076.0,163652.0,6734.24
15,77,837750.0,165655.0,6720.95
15,78,837036.0,165232.0,6718.04
15,79,843266.0,165243.0,6780.23
15,80,840557.0,163911.0,6766.46
15,81,837306.0,164256.0,6730.50
15,82,836936.0,164003.0,6729.33
15,83,839513.0,164300.0,6752.13
15,84,839168.0,164458.0,6747.10
15,85,841034.0,165077.0,6759.57
15,86,838129.0,162994.0,6751.35
15,87,836419.0,167969.0,6684.50
15,88,838466.0,164130.0,6743.36
15,89,839118.0,165918.0,6732.00
15,90,838055.0,167570.0,6704.85
15,91,838564.0,166808.0,6717.56
15,92,836954.0,166074.0,6708.80
15,93,838472.0,166182.0,6722.90
15,94,839156.0,164513.0,6746.43
15,95,838969.0,163389.0,6755.80
15,96,836902.0,163385.0,6735.17
15,97,834768.0,164274.0,6704.94
15,98,840206.0,165205.0,6750.01
15,99,835840.0,164473.0,6713.67
16,0,906312.0,176018.0,7302.94
16,1,921662.0,184261.0,7374.01
16,2,900950.0,175490.0,7254.60
16,3,909394.0,173162.0,7362.32
16,4,906797.0,171537.0,7352.60
16,5,905928.0,182690.0,7232.38
16,6,907342.0,172394.0,7349.48
16,7,905826.0,170737.0,7350.89
16,8,906323.0,171494.0,7348.29
16,9,903857.0,173116.0,7307.41
16,10,907467.0,171562.0,7359.05
16,11,904608.0,172583.0,7320.25
16,12,904975.0,173626.0,7313.49
16,13,907102.0,177425.0,7296.77
16,14,904412.0,171689.0,7327.23
16,15,993338.0,172578.0,8207.60
16,16,906052.0,172558.0,7334.94
16,17,905988.0,175350.0,7306.38
16,18,904454.0,172315.0,7321.39
16,19,905541.0,188229.0,7173.12
16,20,904943.0,173468.0,7314.75
16,21,906249.0,178345.0,7279.04
16,22,903654.0,172035.0,7316.19
16,23,910731.0,172667.0,7380.64
16,24,909627.0,173316.0,7363.11
16,25,911278.0,175923.0,7353.55
16,26,904030.0,172843.0,7311.87
16,27,909498.0,176310.0,7331.88
16,28,905866.0,175359.0,7305.07
16,29,923358.0,178854.0,7445.04
16,30,907768.0,174284.0,7334.84
16,31,906642.0,175392.0,7312.50
16,32,908230.0,172931.0,7352.99
16,33,925617.0,176172.0,7494.45
16,34,913575.0,172911.0,7406.64
16,35,910827.0,171734.0,7390.93
16,36,915261.0,173106.0,7421.55
16,37,916000.0,174418.0,7415.82
16,38,913810.0,174498.0,7393.12
16,39,912893.0,175006.0,7378.87
16,40,910239.0,171094.0,7391.45
16,41,910280.0,173810.0,7364.70
16,42,912128.0,176700.0,7354.28
16,43,917428.0,172549.0,7448.79
16,44,912403.0,172314.0,7400.89
16,45,910803.0,173874.0,7369.29
16,46,912541.0,175430.0,7371.11
16,47,915854.0,170973.0,7448.81
16,48,914503.0,174239.0,7402.64
16,49,911268.0,171741.0,7395.27
16,50,913529.0,171699.0,7418.30
16,51,912542.0,172856.0,7396.86
16,52,912523.0,173910.0,7386.13
16,53,912340.0,171564.0,7407.76
16,54,911961.0,171164.0,7407.97
16,55,913060.0,171431.0,7416.29
16,56,913035.0,171431.0,7416.04
16,57,912735.0,175161.0,7375.74
16,58,913297.0,175839.0,7374.58
16,59,913890.0,173936.0,7399.54
16,60,911946.0,171186.0,7407.60
16,61,912406.0,175179.0,7372.27
16,62,912980.0,178768.0,7342.12
16,63,910337.0,171958.0,7383.79
16,64,911614.0,173362.0,7382.52
16,65,916447.0,188302.0,7281.45
16,66,913452.0,176105.0,7373.47
16,67,911704.0,176029.0,7356.75
16,68,913376.0,172995.0,7403.81
16,69,913873.0,174185.0,7396.88
16,70,913302.0,174661.0,7386.41
16,71,914270.0,174453.0,7398.17
16,72,914346.0,170819.0,7435.27
16,73,913533.0,175019.0,7385.14
16,74,911663.0,172282.0,7393.81
16,75,914646.0,184904.0,7297.42
16,76,909857.0,176190.0,7336.67
16,77,914850.0,172034.0,7428.16
16,78,913385.0,171656.0,7417.29
16,79,914848.0,172698.0,7421.50
16,80,912052.0,177779.0,7342.73
16,81,912962.0,174225.0,7387.37
16,82,912672.0,170800.0,7418.72
16,83,912866.0,172360.0,7405.06
16,84,914019.0,172108.0,7419.11
16,85,922197.0,172039.0,7501.58
16,86,913946.0,177057.0,7368.89
16,87,915460.0,172041.0,7434.19
16,88,912236.0,200761.0,7114.75
16,89,911734.0,181209.0,7305.25
16,90,914934.0,177664.0,7372.70
16,91,915316.0,178517.0,7367.99
16,92,912394.0,172853.0,7395.41
16,93,913535.0,180160.0,7333.75
16,94,915342.0,178328.0,7370.14
16,95,914910.0,176396.0,7385.14
16,96,914753.0,171849.0,7429.04
16,97,913781.0,171803.0,7419.78
16,98,911464.0,171816.0,7396.48
16,99,912619.0,173108.0,7395.11
17,0,986473.0,187266.0,7992.07
17,1,985698.0,182210.0,8034.88
17,2,984674.0,183881.0,8007.93
17,3,988409.0,183258.0,8051.51
17,4,988992.0,180606.0,8083.86
17,5,986568.0,183941.0,8026.27
17,6,986937.0,183050.0,8038.87
17,7,989062.0,183398.0,8056.64
17,8,987574.0,178321.0,8092.53
17,9,988511.0,183801.0,8047.10
17,10,984776.0,179743.0,8050.33
17,11,988118.0,186073.0,8020.45
17,12,987604.0,183097.0,8045.07
17,13,985469.0,182743.0,8027.26
17,14,987117.0,182665.0,8044.52
17,15,989125.0,181478.0,8076.47
17,16,986460.0,182980.0,8034.80
17,17,989837.0,180249.0,8095.88
17,18,989497.0,182911.0,8065.86
17,19,987548.0,183674.0,8038.74
17,20,990020.0,179921.0,8100.99
17,21,987704.0,184177.0,8035.27
17,22,989729.0,179143.0,8105.86
17,23,991708.0,184040.0,8076.68
17,24,989216.0,180555.0,8086.61
17,25,988145.0,184353.0,8037.92
17,26,991453.0,185474.0,8059.79
17,27,992032.0,182769.0,8092.63
17,28,988922.0,183854.0,8050.68
17,29,989670.0,183410.0,8062.60
17,30,987525.0,180235.0,8072.90
17,31,987524.0,182979.0,8045.45
17,32,994285.0,180191.0,8140.94
17,33,993845.0,180159.0,8136.86
17,34,989106.0,185095.0,8040.11
17,35,994209.0,178755.0,8154.54
17,36,993426.0,182034.0,8113.92
17,37,991353.0,180934.0,8104.19
17,38,993479.0,181163.0,8123.16
17,39,992458.0,182480.0,8099.78
17,40,993867.0,183991.0,8098.76
17,41,990917.0,183226.0,8076.91
17,42,992721.0,183227.0,8094.94
17,43,992066.0,183946.0,8081.20
17,44,990258.0,183297.0,8069.61
17,45,990704.0,183107.0,8075.97
17,46,992023.0,181771.0,8102.52
17,47,990879.0,181453.0,8094.26
17,48,991651.0,183809.0,8078.42
17,49,991665.0,179580.0,8120.85
17,50,991397.0,181290.0,8101.07
17,51,992909.0,180842.0,8120.67
17,52,991549.0,181604.0,8099.45
17,53,993241.0,179678.0,8135.63
17,54,993621.0,180426.0,8131.95
17,55,990490.0,182869.0,8076.21
17,56,994011.0,183741.0,8102.70
17,57,993466.0,184472.0,8089.94
17,58,990443.0,181324.0,8091.19
17,59,993661.0,182090.0,8115.71
17,60,994387.0,183072.0,8113.15
17,61,995336.0,179807.0,8155.29
17,62,988480.0,184414.0,8040.66
17,63,994212.0,183424.0,8107.88
17,64,992408.0,183219.0,8091.89
17,65,992396.0,180720.0,8116.76
17,66,993997.0,181023.0,8129.74
17,67,991645.0,184037.0,8076.08
17,68,994649.0,182671.0,8119.78
17,69,991291.0,181073.0,8102.18
17,70,989500.0,183588.0,8059.12
17,71,988386.0,179548.0,8088.38
17,72,992172.0,182772.0,8094.00
17,73,990737.0,182318.0,8084.19
17,74,992845.0,183232.0,8096.13
17,75,992080.0,182024.0,8100.56
17,76,992429.0,180921.0,8115.08
17,77,993002.0,179963.0,8130.39
17,78,993415.0,180129.0,8132.86
17,79,990918.0,180159.0,8107.59
17,80,990391.0,179992.0,8103.99
17,81,989501.0,179114.0,8103.87
17,82,993201.0,178853.0,8143.48
17,83,992812.0,179529.0,8132.83
17,84,990704.0,180136.0,8105.68
17,85,990577.0,180065.0,8105.12
17,86,992886.0,180311.0,8125.75
17,87,991282.0,178923.0,8123.59
17,88,990864.0,179697.0,8111.67
17,89,994515.0,179984.0,8145.31
17,90,994508.0,179718.0,8147.90
17,91,993121.0,179799.0,8133.22
17,92,990438.0,180447.0,8099.91
17,93,991816.0,180010.0,8118.06
17,94,990619.0,182353.0,8082.66
17,95,988518.0,182532.0,8059.86
17,96,990218.0,183694.0,8065.24
17,97,992616.0,183073.0,8095.43
17,98,992888.0,183792.0,8090.96
17,99,990419.0,179317.0,8111.02
18,0,1070113.0,192301.0,8778.12
18,1,1071525.0,189686.0,8818.39
18,2,1070030.0,189064.0,8809.66
18,3,1071734.0,190326.0,8814.08
18,4,1071454.0,188304.0,8831.50
18,5,1072749.0,190514.0,8822.35
18,6,1073972.0,191501.0,8824.71
18,7,1069713.0,190475.0,8792.38
18,8,1069499.0,189872.0,8796.27
18,9,1073766.0,190400.0,8833.66
18,10,1075194.0,190283.0,8849.11
18,11,1073934.0,189852.0,8840.82
18,12,1072248.0,190461.0,8817.87
18,13,1069438.0,191011.0,8784.27
18,14,1066965.0,188227.0,8787.38
18,15,1077180.0,190165.0,8870.15
18,16,1077614.0,189558.0,8880.56
18,17,1070000.0,192054.0,8779.46
18,18,1073586.0,190185.0,8834.01
18,19,1072847.0,196954.0,8758.93
18,20,1071350.0,190224.0,8811.26
18,21,1075197.0,191521.0,8836.76
18,22,1074402.0,192206.0,8821.96
18,23,1074362.0,192648.0,8817.14
18,24,1089803.0,190201.0,8996.02
18,25,1077393.0,193468.0,8839.25
18,26,1071726.0,191156.0,8805.70
18,27,1150215.0,191474.0,9587.41
18,28,1076063.0,195205.0,8808.58
18,29,1074113.0,191517.0,8825.96
18,30,1073017.0,196127.0,8768.90
18,31,1074543.0,189574.0,8849.69
18,32,1075414.0,189610.0,8858.04
18,33,1074004.0,196711.0,8772.93
18,34,1075103.0,188609.0,8864.94
18,35,1076831.0,191289.0,8855.42
18,36,1073712.0,188576.0,8851.36
18,37,1073751.0,189850.0,8839.01
18,38,1073663.0,189220.0,8844.43
18,39,1075961.0,208323.0,8676.38
18,40,1076155.0,188820.0,8873.35
18,41,1077707.0,196865.0,8808.42
18,42,1076233.0,189791.0,8864.42
18,43,1071857.0,189189.0,8826.68
18,44,1075960.0,198128.0,8778.32
18,45,1074898.0,191406.0,8834.92
18,46,1075459.0,190465.0,8849.94
18,47,1077299.0,189932.0,8873.67
18,48,1077169.0,188994.0,8881.75
