tasklets,trial,barrier_ns,control_ns,overhead_ns_per_barrier
8,40,423974.0,68442.0,3555.32
8,41,418363.0,69737.0,3486.26
8,42,425875.0,69052.0,3568.23
8,43,422638.0,67829.0,3548.09
8,44,422500.0,68964.0,3535.36
8,45,414923.0,68654.0,3462.69
8,46,417865.0,69578.0,3482.87
8,47,418577.0,68653.0,3499.24
8,48,416999.0,69682.0,3473.17
8,49,416793.0,68458.0,3483.35
8,50,418254.0,68856.0,3493.98
8,51,423748.0,67979.0,3557.69
8,52,424861.0,69669.0,3551.92
8,53,417456.0,69762.0,3476.94
8,54,420266.0,68165.0,3521.01
8,55,424959.0,69490.0,3554.69
8,56,426599.0,69147.0,3574.52
8,57,423661.0,68078.0,3555.83
8,58,417552.0,68920.0,3486.32
8,59,423647.0,69149.0,3544.98
8,60,422059.0,69028.0,3530.31
8,61,425357.0,69172.0,3561.85
8,62,425282.0,68322.0,3569.60
8,63,452980.0,69581.0,3833.99
8,64,424661.0,68841.0,3558.20
8,65,420409.0,68416.0,3519.93
8,66,421399.0,96627.0,3247.72
8,67,420542.0,71620.0,3489.22
8,68,419645.0,68984.0,3506.61
8,69,421276.0,70194.0,3510.82
8,70,425056.0,69276.0,3557.80
8,71,418319.0,68231.0,3500.88
8,72,424084.0,69215.0,3548.69
8,73,425814.0,68061.0,3577.53
8,74,421856.0,68935.0,3529.21
8,75,422323.0,68991.0,3533.32
8,76,424561.0,69063.0,3554.98
8,77,426208.0,69133.0,3570.75
8,78,426582.0,70358.0,3562.24
8,79,421462.0,67478.0,3539.84
8,80,422015.0,69306.0,3527.09
8,81,420270.0,70094.0,3501.76
8,82,423876.0,68208.0,3556.68
8,83,424188.0,69027.0,3551.61
8,84,423149.0,68344.0,3548.05
8,85,424553.0,69287.0,3552.66
8,86,419369.0,68747.0,3506.22
8,87,423568.0,68488.0,3550.80
8,88,420193.0,70072.0,3501.21
8,89,422094.0,69079.0,3530.15
8,90,420969.0,67508.0,3534.61
8,91,420728.0,69005.0,3517.23
8,92,423797.0,67949.0,3558.48
8,93,422134.0,70277.0,3518.57
8,94,427577.0,68429.0,3591.48
8,95,426490.0,68154.0,3583.36
8,96,422864.0,69282.0,3535.82
8,97,421031.0,68679.0,3523.52
8,98,421628.0,69505.0,3521.23
8,99,421444.0,70174.0,3512.70
9,0,477172.0,71305.0,4058.67
9,1,683016.0,76960.0,6060.56
9,2,486227.0,72022.0,4142.05
9,3,481746.0,72138.0,4096.08
9,4,480679.0,68151.0,4125.28
9,5,479574.0,70030.0,4095.44
9,6,482851.0,69180.0,4136.71
9,7,481842.0,70085.0,4117.57
9,8,477369.0,70934.0,4064.35
9,9,483492.0,67848.0,4156.44
9,10,482158.0,69108.0,4130.50
9,11,479211.0,68830.0,4103.81
9,12,479026.0,68962.0,4100.64
9,13,478701.0,69927.0,4087.74
9,14,484356.0,71845.0,4125.11
9,15,479630.0,86708.0,3929.22
9,16,480042.0,68626.0,4114.16
9,17,483603.0,70018.0,4135.85
9,18,497366.0,69224.0,4281.42
9,19,486888.0,75047.0,4118.41
9,20,486386.0,69803.0,4165.83
9,21,478998.0,70900.0,4080.98
9,22,477137.0,69632.0,4075.05
9,23,480110.0,70488.0,4096.22
9,24,476796.0,67633.0,4091.63
9,25,479217.0,73498.0,4057.19
9,26,480392.0,70609.0,4097.83
9,27,480603.0,70277.0,4103.26
9,28,480523.0,69875.0,4106.48
9,29,477571.0,70360.0,4072.11
9,30,480983.0,69162.0,4118.21
9,31,477862.0,75380.0,4024.82
9,32,476361.0,67578.0,4087.83
9,33,494304.0,69566.0,4247.38
9,34,479712.0,69532.0,4101.80
9,35,476500.0,69754.0,4067.46
9,36,474780.0,71413.0,4033.67
9,37,475089.0,69319.0,4057.70
9,38,476881.0,71118.0,4057.63
9,39,476724.0,74845.0,4018.79
9,40,477462.0,70278.0,4071.84
9,41,479355.0,82175.0,3971.80
9,42,480227.0,67662.0,4125.65
9,43,482778.0,67779.0,4149.99
9,44,475341.0,73319.0,4020.22
9,45,475851.0,68052.0,4077.99
9,46,473139.0,68077.0,4050.62
9,47,474026.0,68303.0,4057.23
9,48,476315.0,69057.0,4072.58
9,49,474207.0,67827.0,4063.80
9,50,479740.0,68550.0,4111.90
9,51,480124.0,68148.0,4119.76
9,52,481577.0,67977.0,4136.00
9,53,478385.0,69346.0,4090.39
9,54,476020.0,67471.0,4085.49
9,55,475746.0,71376.0,4043.70
9,56,476504.0,68338.0,4081.66
9,57,474496.0,72662.0,4018.34
9,58,474815.0,67841.0,4069.74
9,59,478349.0,69411.0,4089.38
9,60,476819.0,67246.0,4095.73
9,61,477387.0,67964.0,4094.23
9,62,475973.0,71015.0,4049.58
9,63,477271.0,71952.0,4053.19
9,64,475696.0,68061.0,4076.35
9,65,476729.0,71180.0,4055.49
9,66,476087.0,67751.0,4083.36
9,67,477695.0,67068.0,4106.27
9,68,478898.0,71661.0,4072.37
9,69,478770.0,72306.0,4064.64
9,70,476300.0,68204.0,4080.96
9,71,487534.0,69915.0,4176.19
9,72,477760.0,301274.0,1764.86
9,73,475200.0,67778.0,4074.22
9,74,475762.0,71915.0,4038.47
9,75,476798.0,70915.0,4058.83
9,76,479484.0,70498.0,4089.86
9,77,474947.0,70425.0,4045.22
9,78,476700.0,71581.0,4051.19
9,79,475838.0,66929.0,4089.09
9,80,478569.0,69179.0,4093.90
9,81,476632.0,70158.0,4064.74
9,82,475446.0,70628.0,4048.18
9,83,478079.0,76839.0,4012.40
9,84,479588.0,70683.0,4089.05
9,85,480365.0,73055.0,4073.10
9,86,477416.0,67607.0,4098.09
9,87,475869.0,68022.0,4078.47
9,88,475313.0,67040.0,4082.73
9,89,473857.0,68035.0,4058.22
9,90,475378.0,69155.0,4062.23
9,91,473981.0,67211.0,4067.70
9,92,494427.0,67194.0,4272.33
9,93,476998.0,72178.0,4048.20
9,94,478012.0,68399.0,4096.13
9,95,476436.0,72402.0,4040.34
9,96,476143.0,68286.0,4078.57
9,97,474652.0,72226.0,4024.26
9,98,475782.0,68888.0,4068.94
9,99,472873.0,71195.0,4016.78
10,0,524276.0,70003.0,4542.73
10,1,525076.0,69628.0,4554.48
10,2,522884.0,70749.0,4521.35
10,3,527136.0,68998.0,4581.38
10,4,527055.0,75566.0,4514.89
10,5,526684.0,68640.0,4580.44
10,6,525204.0,80269.0,4449.35
10,7,526587.0,74769.0,4518.18
10,8,523978.0,68927.0,4550.51
10,9,525444.0,70226.0,4552.18
10,10,525058.0,68877.0,4561.81
10,11,525306.0,67553.0,4577.53
10,12,523622.0,74548.0,4490.74
10,13,530739.0,69485.0,4612.54
10,14,526489.0,68550.0,4579.39
10,15,522731.0,68889.0,4538.42
10,16,527904.0,69674.0,4582.30
10,17,523587.0,67790.0,4557.97
10,18,523424.0,70374.0,4530.50
10,19,530465.0,70067.0,4603.98
10,20,523289.0,73277.0,4500.12
10,21,529348.0,74750.0,4545.98
10,22,522646.0,69567.0,4530.79
10,23,522684.0,67274.0,4554.10
10,24,1023571.0,84312.0,9392.59
10,25,528128.0,72112.0,4560.16
10,26,530118.0,67253.0,4628.65
10,27,521926.0,71550.0,4503.76
10,28,523157.0,67546.0,4556.11
10,29,526696.0,69257.0,4574.39
10,30,521675.0,71446.0,4502.29
10,31,524988.0,68835.0,4561.53
10,32,531065.0,71829.0,4592.36
10,33,523845.0,67283.0,4565.62
10,34,524940.0,67172.0,4577.68
10,35,524975.0,70727.0,4542.48
10,36,524988.0,72795.0,4521.93
10,37,525865.0,67410.0,4584.55
10,38,524218.0,67303.0,4569.15
10,39,525259.0,71692.0,4535.67
10,40,525670.0,70780.0,4548.90
10,41,522923.0,68621.0,4543.02
10,42,523373.0,71663.0,4517.10
10,43,525365.0,70907.0,4544.58
10,44,524544.0,68229.0,4563.15
10,45,525405.0,67794.0,4576.11
10,46,536443.0,71250.0,4651.93
10,47,527655.0,68002.0,4596.53
10,48,528204.0,71804.0,4564.00
10,49,525260.0,68185.0,4570.75
10,50,523473.0,68164.0,4553.09
10,51,524553.0,71514.0,4530.39
10,52,522826.0,67636.0,4551.90
10,53,524685.0,71125.0,4535.60
10,54,528406.0,67149.0,4612.57
10,55,525266.0,67750.0,4575.16
10,56,522008.0,70541.0,4514.67
10,57,523391.0,67706.0,4556.85
10,58,526667.0,72655.0,4540.12
10,59,525657.0,67963.0,4576.94
10,60,524650.0,68120.0,4565.30
10,61,529006.0,67703.0,4613.03
10,62,528550.0,71304.0,4572.46
10,63,527819.0,76737.0,4510.82
10,64,527569.0,68404.0,4591.65
10,65,526897.0,68195.0,4587.02
10,66,525471.0,67532.0,4579.39
10,67,528315.0,70742.0,4575.73
10,68,526238.0,72186.0,4540.52
10,69,526206.0,68841.0,4573.65
10,70,526407.0,72305.0,4541.02
10,71,526873.0,67414.0,4594.59
10,72,526042.0,68010.0,4580.32
10,73,525171.0,71632.0,4535.39
10,74,526942.0,71899.0,4550.43
10,75,525658.0,68714.0,4569.44
10,76,523926.0,71569.0,4523.57
10,77,526886.0,70748.0,4561.38
10,78,525397.0,68379.0,4570.18
10,79,524464.0,67531.0,4569.33
10,80,523195.0,67759.0,4554.36
10,81,523512.0,70901.0,4526.11
10,82,522755.0,71158.0,4515.97
10,83,524328.0,71847.0,4524.81
10,84,535034.0,67541.0,4674.93
10,85,523668.0,67204.0,4564.64
10,86,525409.0,71770.0,4536.39
10,87,523239.0,68051.0,4551.88
10,88,523267.0,70997.0,4522.70
10,89,523901.0,68276.0,4556.25
10,90,523626.0,71492.0,4521.34
10,91,523932.0,71240.0,4526.92
10,92,527112.0,67933.0,4591.79
10,93,524863.0,67176.0,4576.87
10,94,523812.0,67524.0,4562.88
10,95,524082.0,71046.0,4530.36
10,96,523459.0,71640.0,4518.19
10,97,523574.0,67501.0,4560.73
10,98,522326.0,70893.0,4514.33
10,99,524473.0,70872.0,4536.01
11,0,568018.0,75398.0,4926.20
11,1,571939.0,73703.0,4982.36
11,2,570489.0,70424.0,5000.65
11,3,569767.0,70067.0,4997.00
11,4,569722.0,67475.0,5022.47
11,5,569758.0,69064.0,5006.94
11,6,569619.0,68614.0,5010.05
11,7,571306.0,67276.0,5040.30
11,8,569912.0,69531.0,5003.81
11,9,568583.0,68848.0,4997.35
11,10,573559.0,70189.0,5033.70
11,11,570393.0,69466.0,5009.27
11,12,569533.0,69338.0,5001.95
11,13,568838.0,67726.0,5011.12
11,14,571458.0,70227.0,5012.31
11,15,572022.0,69338.0,5026.84
11,16,569192.0,67412.0,5017.80
11,17,570199.0,69253.0,5009.46
11,18,570383.0,70339.0,5000.44
11,19,572756.0,67809.0,5049.47
11,20,570434.0,69947.0,5004.87
11,21,573348.0,68798.0,5045.50
11,22,573204.0,68288.0,5049.16
11,23,571422.0,68844.0,5025.78
11,24,579412.0,67987.0,5114.25
11,25,583009.0,68561.0,5144.48
11,26,573731.0,68575.0,5051.56
11,27,574401.0,68470.0,5059.31
11,28,574745.0,68754.0,5059.91
11,29,575598.0,67824.0,5077.74
11,30,571393.0,69488.0,5019.05
11,31,572630.0,69449.0,5031.81
11,32,571423.0,70074.0,5013.49
11,33,573888.0,74382.0,4995.06
11,34,570441.0,71718.0,4987.23
11,35,570156.0,67950.0,5022.06
11,36,571955.0,68202.0,5037.53
11,37,573536.0,75516.0,4980.20
11,38,571962.0,72680.0,4992.82
11,39,574631.0,71067.0,5035.64
11,40,573416.0,69930.0,5034.86
11,41,571226.0,67002.0,5042.24
11,42,569986.0,67639.0,5023.47
11,43,866048.0,68314.0,7977.34
11,44,571296.0,70823.0,5004.73
11,45,571898.0,67200.0,5046.98
11,46,575941.0,71530.0,5044.11
11,47,570167.0,67948.0,5022.19
11,48,575394.0,68331.0,5070.63
11,49,579005.0,70568.0,5084.37
11,50,575524.0,71934.0,5035.90
11,51,571986.0,72779.0,4992.07
11,52,572397.0,68295.0,5041.02
11,53,572516.0,67337.0,5051.79
11,54,573979.0,77394.0,4965.85
11,55,572534.0,72715.0,4998.19
11,56,573583.0,71332.0,5022.51
11,57,570637.0,71380.0,4992.57
11,58,572345.0,71902.0,5004.43
11,59,576167.0,68008.0,5081.59
11,60,571404.0,67790.0,5036.14
11,61,575008.0,67258.0,5077.50
11,62,573965.0,70932.0,5030.33
11,63,784513.0,68090.0,7164.23
11,64,577845.0,71283.0,5065.62
11,65,573485.0,71642.0,5018.43
11,66,572160.0,71168.0,5009.92
11,67,572970.0,72616.0,5003.54
11,68,573043.0,67899.0,5051.44
11,69,572398.0,73758.0,4986.40
11,70,573594.0,67562.0,5060.32
11,71,578565.0,71056.0,5075.09
11,72,577085.0,71678.0,5054.07
11,73,575089.0,67461.0,5076.28
11,74,577541.0,71728.0,5058.13
11,75,575797.0,71926.0,5038.71
11,76,577371.0,67973.0,5093.98
11,77,577855.0,70972.0,5068.83
11,78,575110.0,68238.0,5068.72
11,79,575379.0,68157.0,5072.22
11,80,578223.0,71698.0,5065.25
11,81,575499.0,70883.0,5046.16
11,82,579729.0,67582.0,5121.47
11,83,575932.0,71680.0,5042.52
11,84,576351.0,72626.0,5037.25
11,85,577696.0,71186.0,5065.10
11,86,575643.0,72006.0,5036.37
11,87,575872.0,72068.0,5038.04
11,88,574037.0,66309.0,5077.28
11,89,574766.0,70986.0,5037.80
11,90,576121.0,68242.0,5078.79
11,91,575756.0,68493.0,5072.63
11,92,577360.0,70380.0,5069.80
11,93,576278.0,68645.0,5076.33
11,94,573201.0,68457.0,5047.44
11,95,576539.0,67359.0,5091.80
11,96,575183.0,71497.0,5036.86
11,97,573350.0,67914.0,5054.36
11,98,575770.0,72776.0,5029.94
11,99,575711.0,68679.0,5070.32
12,0,627494.0,70800.0,5566.94
12,1,623228.0,72464.0,5507.64
12,2,623883.0,71088.0,5527.95
12,3,625390.0,70201.0,5551.89
12,4,625683.0,72694.0,5529.89
12,5,625845.0,70131.0,5557.14
12,6,627477.0,71219.0,5562.58
12,7,624227.0,70857.0,5533.70
12,8,630181.0,77227.0,5529.54
12,9,626932.0,88264.0,5386.68
12,10,628167.0,70979.0,5571.88
12,11,625358.0,76272.0,5490.86
12,12,626218.0,70891.0,5553.27
12,13,633974.0,76308.0,5576.66
12,14,624836.0,70490.0,5543.46
12,15,628346.0,71635.0,5567.11
12,16,626089.0,69755.0,5563.34
12,17,624484.0,76226.0,5482.58
12,18,627724.0,71191.0,5565.33
12,19,624553.0,76239.0,5483.14
12,20,628332.0,70167.0,5581.65
12,21,625315.0,146649.0,4786.66
12,22,633349.0,79110.0,5542.39
12,23,625778.0,76278.0,5495.00
12,24,624834.0,74474.0,5503.60
12,25,630417.0,74735.0,5556.82
12,26,628144.0,74072.0,5540.72
12,27,632497.0,74887.0,5576.10
12,28,630798.0,73604.0,5571.94
12,29,628808.0,76659.0,5521.49
12,30,630370.0,76708.0,5536.62
12,31,918488.0,77312.0,8411.76
12,32,629121.0,77658.0,5514.63
12,33,629344.0,76439.0,5529.05
12,34,629466.0,71409.0,5580.57
12,35,624765.0,76238.0,5485.27
12,36,630005.0,71859.0,5581.46
12,37,631060.0,77382.0,5536.78
12,38,631836.0,76418.0,5554.18
12,39,628815.0,75770.0,5530.45
12,40,627353.0,76746.0,5506.07
12,41,631375.0,77505.0,5538.70
12,42,628400.0,75871.0,5525.29
12,43,636547.0,76965.0,5595.82
12,44,628163.0,71899.0,5562.64
12,45,627502.0,76776.0,5507.26
12,46,632186.0,75165.0,5570.21
12,47,634102.0,76975.0,5571.27
12,48,632884.0,75430.0,5574.54
12,49,633380.0,75734.0,5576.46
12,50,628717.0,71559.0,5571.58
12,51,633504.0,75325.0,5581.79
12,52,632113.0,77708.0,5544.05
12,53,636635.0,75397.0,5612.38
12,54,632040.0,76278.0,5557.62
12,55,628551.0,76951.0,5516.00
12,56,631169.0,77694.0,5534.75
12,57,631924.0,77299.0,5546.25
12,58,631908.0,71348.0,5605.60
12,59,630565.0,77351.0,5532.14
12,60,631494.0,76751.0,5547.43
12,61,632344.0,75701.0,5566.43
12,62,663786.0,75194.0,5885.92
12,63,637458.0,76989.0,5604.69
12,64,632518.0,77902.0,5546.16
12,65,628205.0,77136.0,5510.69
12,66,631113.0,75250.0,5558.63
12,67,629643.0,77013.0,5526.30
12,68,631568.0,75278.0,5562.90
12,69,633430.0,76605.0,5568.25
12,70,630080.0,75469.0,5546.11
12,71,629953.0,77134.0,5528.19
12,72,629078.0,72188.0,5568.90
12,73,629803.0,81800.0,5480.03
12,74,630458.0,72828.0,5576.30
12,75,630581.0,76486.0,5540.95
12,76,632634.0,75973.0,5566.61
12,77,632013.0,76199.0,5558.14
12,78,630730.0,76911.0,5538.19
12,79,629163.0,77106.0,5520.57
12,80,627865.0,70404.0,5574.61
12,81,632518.0,75968.0,5565.50
12,82,630779.0,76421.0,5543.58
12,83,630929.0,77756.0,5531.73
12,84,629639.0,76427.0,5532.12
12,85,628214.0,77167.0,5510.47
12,86,630797.0,77802.0,5529.95
12,87,628986.0,77454.0,5515.32
12,88,629773.0,78371.0,5514.02
12,89,634106.0,76207.0,5578.99
12,90,631156.0,76230.0,5549.26
12,91,630309.0,76383.0,5539.26
12,92,629704.0,77175.0,5525.29
12,93,631258.0,75900.0,5553.58
12,94,631252.0,70888.0,5603.64
12,95,632049.0,76089.0,5559.60
12,96,634079.0,76805.0,5572.74
12,97,630048.0,75994.0,5540.54
12,98,628504.0,77423.0,5510.81
12,99,630883.0,78798.0,5520.85
13,0,692429.0,72780.0,6196.49
13,1,694422.0,71313.0,6231.09
13,2,687647.0,77359.0,6102.88
13,3,690457.0,72304.0,6181.53
13,4,691056.0,77140.0,6139.16
13,5,690288.0,76975.0,6133.13
13,6,693541.0,77726.0,6158.15
13,7,689293.0,76674.0,6126.19
13,8,690303.0,78270.0,6120.33
13,9,688398.0,77889.0,6105.09
13,10,703201.0,72489.0,6307.12
13,11,691288.0,78269.0,6130.19
13,12,687808.0,82794.0,6050.14
13,13,688701.0,77925.0,6107.76
13,14,692015.0,77583.0,6144.32
13,15,694370.0,78543.0,6158.27
13,16,694660.0,76956.0,6177.04
13,17,694310.0,71897.0,6224.13
13,18,688736.0,77361.0,6113.75
13,19,688972.0,78043.0,6109.29
13,20,690676.0,78380.0,6122.96
13,21,692687.0,76458.0,6162.29
13,22,695495.0,77998.0,6174.97
13,23,693251.0,78094.0,6151.57
13,24,693230.0,77762.0,6154.68
13,25,691943.0,76332.0,6156.11
13,26,693386.0,78011.0,6153.75
13,27,693825.0,78274.0,6155.51
13,28,694264.0,76892.0,6173.72
13,29,690836.0,77235.0,6136.01
13,30,692773.0,78256.0,6145.17
13,31,693826.0,78385.0,6154.41
13,32,692491.0,77193.0,6152.98
13,33,692440.0,71939.0,6205.01
13,34,692557.0,76712.0,6158.45
13,35,690940.0,79281.0,6116.59
13,36,692192.0,77554.0,6146.38
13,37,692430.0,77964.0,6144.66
13,38,689593.0,77443.0,6121.50
13,39,690456.0,72261.0,6181.95
13,40,690491.0,77755.0,6127.36
13,41,688980.0,77180.0,6118.00
13,42,690402.0,77444.0,6129.58
13,43,689105.0,76983.0,6121.22
13,44,690315.0,76461.0,6138.54
13,45,692371.0,76194.0,6161.77
13,46,693042.0,78260.0,6147.82
13,47,689324.0,77787.0,6115.37
13,48,687933.0,76410.0,6115.23
13,49,695938.0,77409.0,6185.29
13,50,690138.0,77147.0,6129.91
13,51,687095.0,77859.0,6092.36
13,52,696252.0,77273.0,6189.79
13,53,694797.0,76357.0,6184.40
13,54,691095.0,72202.0,6188.93
13,55,684976.0,77699.0,6072.77
13,56,686132.0,77323.0,6088.09
13,57,688171.0,78041.0,6101.30
13,58,685592.0,77305.0,6082.87
13,59,690117.0,77847.0,6122.70
13,60,682900.0,77790.0,6051.10
13,61,684944.0,78456.0,6064.88
13,62,686768.0,82772.0,6039.96
13,63,688687.0,87232.0,6014.55
13,64,687738.0,74107.0,6136.31
13,65,686098.0,76200.0,6098.98
13,66,685492.0,73090.0,6124.02
13,67,685364.0,72773.0,6125.91
13,68,689154.0,74741.0,6144.13
13,69,688623.0,78169.0,6104.54
13,70,688881.0,74515.0,6143.66
13,71,689207.0,76089.0,6131.18
13,72,682546.0,75839.0,6067.07
13,73,687045.0,74709.0,6123.36
13,74,688149.0,77792.0,6103.57
13,75,687658.0,74314.0,6133.44
13,76,689585.0,76136.0,6134.49
13,77,689060.0,75760.0,6133.00
13,78,682578.0,73233.0,6093.45
13,79,684163.0,75233.0,6089.30
13,80,687936.0,75183.0,6127.53
13,81,688125.0,77712.0,6104.13
13,82,687135.0,77746.0,6093.89
13,83,689119.0,74302.0,6148.17
13,84,690124.0,78191.0,6119.33
13,85,687994.0,74540.0,6134.54
13,86,688074.0,74905.0,6131.69
13,87,688492.0,72954.0,6155.38
13,88,687103.0,74717.0,6123.86
13,89,686362.0,78415.0,6079.47
13,90,682849.0,76981.0,6058.68
13,91,684217.0,74363.0,6098.54
13,92,685614.0,76130.0,6094.84
13,93,686767.0,75256.0,6115.11
13,94,689374.0,74274.0,6151.00
13,95,689061.0,74930.0,6141.31
13,96,682540.0,74781.0,6077.59
13,97,682710.0,74910.0,6078.00
13,98,682435.0,74433.0,6080.02
13,99,683605.0,75764.0,6078.41
14,0,756069.0,77551.0,6785.18
14,1,751725.0,77791.0,6739.34
14,2,751439.0,75000.0,6764.39
14,3,751676.0,75672.0,6760.04
14,4,753079.0,75030.0,6780.49
14,5,1236632.0,74204.0,11624.28
14,6,759024.0,74396.0,6846.28
14,7,756189.0,74463.0,6817.26
14,8,752238.0,74235.0,6780.03
14,9,753417.0,74711.0,6787.06
14,10,755790.0,73696.0,6820.94
14,11,753015.0,74684.0,6783.31
14,12,751784.0,74368.0,6774.16
14,13,754257.0,73857.0,6804.00
14,14,753021.0,73857.0,6791.64
14,15,750750.0,75579.0,6751.71
14,16,752297.0,74491.0,6778.06
14,17,753727.0,74143.0,6795.84
14,18,753608.0,74399.0,6792.09
14,19,761158.0,74521.0,6866.37
14,20,764583.0,73945.0,6906.38
14,21,762816.0,73922.0,6888.94
14,22,761083.0,74663.0,6864.20
14,23,761271.0,74937.0,6863.34
14,24,762566.0,86007.0,6765.59
14,25,764805.0,75233.0,6895.72
14,26,781038.0,75040.0,7059.98
14,27,760481.0,73948.0,6865.33
14,28,749876.0,74665.0,6752.11
14,29,751595.0,75395.0,6762.00
14,30,749506.0,74466.0,6750.40
14,31,750670.0,73912.0,6767.58
14,32,752091.0,74603.0,6774.88
14,33,753446.0,74474.0,6789.72
14,34,746852.0,73818.0,6730.34
14,35,749672.0,74244.0,6754.28
14,36,748907.0,73502.0,6754.05
14,37,751301.0,73782.0,6775.19
14,38,753921.0,74321.0,6796.00
14,39,755319.0,73959.0,6813.60
14,40,757410.0,75069.0,6823.41
14,41,754527.0,74143.0,6803.84
14,42,757045.0,73508.0,6835.37
14,43,756918.0,74859.0,6820.59
14,44,753068.0,73603.0,6794.65
14,45,752984.0,74072.0,6789.12
14,46,753761.0,74605.0,6791.56
14,47,757957.0,74102.0,6838.55
14,48,756352.0,74734.0,6816.18
14,49,752109.0,74494.0,6776.15
14,50,753000.0,73757.0,6792.43
14,51,755802.0,74242.0,6815.60
14,52,757656.0,73858.0,6837.98
14,53,756267.0,74555.0,6817.12
14,54,755754.0,74341.0,6814.13
14,55,752469.0,74179.0,6782.90
14,56,752135.0,74387.0,6777.48
14,57,753589.0,74646.0,6789.43
14,58,756479.0,73587.0,6828.92
14,59,755369.0,74362.0,6810.07
14,60,752396.0,74150.0,6782.46
14,61,753357.0,74587.0,6787.70
14,62,753344.0,74371.0,6789.73
14,63,756900.0,73886.0,6830.14
14,64,756006.0,74289.0,6817.17
14,65,754448.0,73993.0,6804.55
14,66,754935.0,74635.0,6803.00
14,67,752903.0,74238.0,6786.65
14,68,755176.0,75404.0,6797.72
14,69,755632.0,73969.0,6816.63
14,70,755227.0,73687.0,6815.40
14,71,755304.0,75717.0,6795.87
14,72,752919.0,75044.0,6778.75
14,73,756780.0,75469.0,6813.11
14,74,755154.0,73411.0,6817.43
14,75,758336.0,74196.0,6841.40
14,76,755078.0,74916.0,6801.62
14,77,754754.0,293257.0,4614.97
14,78,753807.0,75151.0,6786.56
14,79,754839.0,75748.0,6790.91
14,80,753584.0,75621.0,6779.63
14,81,754184.0,74351.0,6798.33
14,82,754250.0,74710.0,6795.40
14,83,752921.0,74268.0,6786.53
14,84,754908.0,75102.0,6798.06
14,85,755885.0,73543.0,6823.42
14,86,755891.0,74286.0,6816.05
14,87,751173.0,73948.0,6772.25
14,88,751728.0,73673.0,6780.55
14,89,756133.0,74327.0,6818.06
14,90,755616.0,73891.0,6817.25
14,91,756599.0,74520.0,6820.79
14,92,751329.0,73706.0,6776.23
14,93,753007.0,74323.0,6786.84
14,94,753974.0,76157.0,6778.17
14,95,755843.0,74934.0,6809.09
14,96,755312.0,74948.0,6803.64
14,97,752551.0,75486.0,6770.65
14,98,754651.0,74326.0,6803.25
14,99,753235.0,74134.0,6791.01
15,0,816831.0,66508.0,7503.23
15,1,816947.0,65612.0,7513.35
15,2,820172.0,64828.0,7553.44
15,3,819598.0,65295.0,7543.03
15,4,820654.0,63717.0,7569.37
15,5,820471.0,64163.0,7563.08
15,6,818512.0,64658.0,7538.54
15,7,819342.0,63816.0,7555.26
15,8,817937.0,64156.0,7537.81
15,9,818563.0,65014.0,7535.49
15,10,822098.0,64432.0,7576.66
15,11,822034.0,65041.0,7569.93
15,12,820497.0,64521.0,7559.76
15,13,820178.0,64721.0,7554.57
15,14,819068.0,66492.0,7525.76
15,15,821352.0,65702.0,7556.50
15,16,829284.0,83171.0,7461.13
15,17,819581.0,72418.0,7471.63
15,18,824981.0,68780.0,7562.01
15,19,824213.0,67945.0,7562.68
15,20,826929.0,66863.0,7600.66
15,21,820704.0,68928.0,7517.76
15,22,818765.0,67016.0,7517.49
15,23,818851.0,71131.0,7477.20
15,24,818956.0,71074.0,7478.82
15,25,815795.0,68656.0,7471.39
15,26,816794.0,66502.0,7502.92
15,27,815845.0,67307.0,7485.38
15,28,824324.0,68207.0,7561.17
15,29,1159829.0,68505.0,10913.24
15,30,822597.0,69305.0,7532.92
15,31,821034.0,71125.0,7499.09
15,32,819423.0,71239.0,7481.84
15,33,821307.0,68015.0,7532.92
15,34,823883.0,68069.0,7558.14
15,35,821845.0,68358.0,7534.87
15,36,821799.0,72630.0,7491.69
15,37,820264.0,69613.0,7506.51
15,38,825023.0,69896.0,7551.27
15,39,826448.0,68493.0,7579.55
15,40,821051.0,72698.0,7483.53
15,41,822132.0,69844.0,7522.88
15,42,819620.0,69395.0,7502.25
15,43,828089.0,71690.0,7563.99
15,44,825415.0,73662.0,7517.53
15,45,819008.0,67728.0,7512.80
15,46,822481.0,67942.0,7545.39
15,47,819959.0,67731.0,7522.28
15,48,1007394.0,68790.0,9386.04
15,49,825668.0,71705.0,7539.63
15,50,824079.0,67265.0,7568.14
15,51,822059.0,68588.0,7534.71
15,52,822896.0,69752.0,7531.44
15,53,824831.0,68931.0,7559.00
15,54,824228.0,69882.0,7543.46
15,55,823695.0,67102.0,7565.93
15,56,822356.0,67177.0,7551.79
15,57,823180.0,68612.0,7545.68
15,58,824319.0,71780.0,7525.39
15,59,823292.0,68162.0,7551.30
15,60,824938.0,71334.0,7536.04
15,61,824616.0,71115.0,7535.01
15,62,820307.0,69672.0,7506.35
15,63,824464.0,67181.0,7572.83
15,64,823657.0,70004.0,7536.53
15,65,827259.0,69689.0,7575.70
15,66,823535.0,67901.0,7556.34
15,67,825693.0,68339.0,7573.54
15,68,823906.0,66226.0,7576.80
15,69,824223.0,67008.0,7572.15
15,70,826950.0,69592.0,7573.58
15,71,821826.0,66647.0,7551.79
15,72,825328.0,66989.0,7583.39
15,73,826738.0,66962.0,7597.76
